timestamp,model_id,task,dataset_split,dataset_size,seq_len,batch_size,dtype,method,rank,budget,scope,backend,attn_mode,seed,calib_dataset,calib_split,calib_samples,calib_batches,calib_seed,calib_seq_len,calib_source,eval_target,metric_name,metric_value,latency_ms,throughput_sps,peak_mem_infer_mb,peak_mem_e2e_mb,peak_mem_mb,param_ratio,original_params,compressed_params,total_param_ratio,total_original_params,total_compressed_params,notes,git_commit
2026-03-11T01:46:19,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.465704,135.28,236.6,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.498433,61.42,521.0,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.498433,61.61,519.4,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:46:45,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.506270,142.39,224.7,681.5,681.5,681.5,,,,,,,,
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,56.89,562.5,764.8,764.8,764.8,,,,,,,,
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,56.66,564.8,764.8,764.8,764.8,,,,,,,,
2026-03-11T01:47:05,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.392857,124.03,258.0,719.0,719.0,719.0,,,,,,,,
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.621713,61.80,517.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.621713,61.60,519.4,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:48:08,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.621713,141.21,226.6,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.527076,62.49,512.1,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,63.27,505.8,698.9,698.9,698.9,,,,,,,,
2026-03-11T01:48:31,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,135.77,235.7,655.1,655.1,655.1,,,,,,,,
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.464286,55.68,574.7,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.464286,56.34,568.0,739.1,739.1,739.1,,,,,,,,
2026-03-11T01:49:09,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.464286,125.59,254.8,693.3,693.3,693.3,,,,,,,,
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.583486,72.68,440.3,779.8,779.8,779.8,,,,,,,,
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.583486,72.66,440.4,779.8,779.8,779.8,,,,,,,,
2026-03-11T01:50:28,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.584709,223.37,143.3,735.2,735.2,735.2,,,,,,,,
2026-03-11T01:50:59,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.527076,71.79,445.8,824.3,824.3,824.3,,,,,,,,
2026-03-11T01:50:59,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,72.19,443.3,824.3,824.3,824.3,,,,,,,,
2026-03-11T01:50:59,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,223.63,143.1,779.3,779.3,779.3,,,,,,,,
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.521944,73.34,436.3,866.2,866.2,866.2,,,,,,,,
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.521944,73.90,433.0,866.2,866.2,866.2,,,,,,,,
2026-03-11T01:51:35,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.521944,236.81,135.1,820.8,820.8,820.8,,,,,,,,
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.660714,66.75,479.4,902.7,902.7,902.7,,,,,,,,
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.660714,66.83,478.8,902.7,902.7,902.7,,,,,,,,
2026-03-11T01:52:01,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.660714,209.62,152.7,858.3,858.3,858.3,,,,,,,,
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.515067,61.57,519.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.515067,62.85,509.1,660.7,660.7,660.7,,,,,,,,
2026-03-11T01:57:15,answerdotai/ModernBERT-base,hans,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.515400,142.02,225.3,615.7,615.7,615.7,,,,,,,,
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.490000,126.46,506.1,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.490000,124.93,512.3,1168.9,1168.9,1168.9,,,,,,,,
2026-03-11T01:58:10,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.490000,236.32,270.8,1039.6,1039.6,1039.6,,,,,,,,
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.348000,64.70,494.6,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.348000,66.20,483.4,698.6,698.6,698.6,,,,,,,,
2026-03-11T01:58:41,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.345000,139.38,229.6,653.6,653.6,653.6,,,,,,,,
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.358000,65.16,491.1,736.8,736.8,736.8,,,,,,,,
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.358000,62.71,510.3,736.8,736.8,736.8,,,,,,,,
2026-03-11T01:59:11,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.354000,141.64,225.9,691.3,691.3,691.3,,,,,,,,
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.341667,66.41,481.9,774.5,774.5,774.5,,,,,,,,
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.341667,64.55,495.7,774.5,774.5,774.5,,,,,,,,
2026-03-11T01:59:43,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.344167,140.83,227.2,728.8,728.8,728.8,,,,,,,,
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.607645,62.40,512.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.607645,62.39,512.9,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:01:32,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.607951,141.26,226.5,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,63.87,501.0,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,62.84,509.2,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:01:56,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.472924,138.47,231.1,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.501567,64.64,495.0,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.501567,64.80,493.8,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:02:24,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.501567,141.67,225.9,693.3,693.3,693.3,,,,,,,,
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,56.85,562.9,776.6,776.6,776.6,,,,,,,,
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,56.01,571.3,776.6,776.6,776.6,,,,,,,,
2026-03-11T02:02:44,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,125.35,255.3,731.2,731.2,731.2,,,,,,,,
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.618960,63.28,505.7,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.618960,62.64,510.8,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:03:48,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.619572,141.80,225.7,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,62.89,508.8,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,62.68,510.5,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:04:12,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.465704,137.65,232.5,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.498433,64.05,499.6,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.498433,64.10,499.2,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:04:38,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.506270,141.18,226.7,681.5,681.5,681.5,,,,,,,,
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,57.71,554.5,764.8,764.8,764.8,,,,,,,,
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,58.15,550.3,764.8,764.8,764.8,,,,,,,,
2026-03-11T02:04:58,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.392857,125.93,254.1,719.0,719.0,719.0,,,,,,,,
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.621713,61.76,518.2,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.621713,62.88,508.9,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:06:06,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.621713,141.74,225.8,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.527076,62.73,510.1,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,62.76,509.9,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:06:29,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,137.58,232.6,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.464286,56.05,571.0,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.464286,56.13,570.1,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:07:07,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,125.91,254.2,681.5,681.5,681.5,,,,,,,,
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.583486,73.58,434.9,779.8,779.8,779.8,,,,,,,,
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.583486,72.56,441.0,779.8,779.8,779.8,,,,,,,,
2026-03-11T02:08:27,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.584709,226.23,141.5,735.2,735.2,735.2,,,,,,,,
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.527076,71.76,445.9,824.3,824.3,824.3,,,,,,,,
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,71.95,444.8,824.3,824.3,824.3,,,,,,,,
2026-03-11T02:08:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,224.41,142.6,779.3,779.3,779.3,,,,,,,,
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,naive,einsum,,,,,,,,,,accuracy,0.521944,73.72,434.1,866.2,866.2,866.2,,,,,,,,
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,sdpa,sdpa,,,,,,,,,,accuracy,0.521944,73.63,434.6,866.2,866.2,866.2,,,,,,,,
2026-03-11T02:09:34,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,adasvd,,0.527,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.521944,237.62,134.7,820.8,820.8,820.8,,,,,,,,
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.607645,62.01,516.1,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.607645,61.76,518.1,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:13:26,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.607951,141.05,226.9,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,62.24,514.1,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,62.55,511.6,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:13:50,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.472924,137.20,233.2,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.501567,63.54,503.6,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.501567,61.13,523.5,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:14:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.501567,141.00,226.9,681.5,681.5,681.5,,,,,,,,
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,56.72,564.2,764.8,764.8,764.8,,,,,,,,
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,56.44,566.9,764.8,764.8,764.8,,,,,,,,
2026-03-11T02:14:36,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,svd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.410714,124.26,257.5,719.0,719.0,719.0,,,,,,,,
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.618960,62.17,514.7,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.618960,61.72,518.5,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:15:38,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.619572,140.78,227.3,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.465704,59.98,533.5,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.465704,60.03,533.1,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:16:01,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.465704,135.36,236.4,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.498433,61.97,516.4,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.498433,61.89,517.1,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:16:27,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.495298,139.70,229.1,693.3,693.3,693.3,,,,,,,,
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,naive,einsum,,,,,,,,,,accuracy,0.410714,53.98,592.8,776.6,776.6,776.6,,,,,,,,
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.410714,55.70,574.5,776.6,776.6,776.6,,,,,,,,
2026-03-11T02:16:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,fwsvd,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.392857,123.12,259.9,731.2,731.2,731.2,,,,,,,,
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.621713,63.24,506.0,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.621713,62.87,509.0,660.7,660.7,660.7,,,,,,,,
2026-03-11T02:17:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.621713,141.85,225.6,615.7,615.7,615.7,,,,,,,,
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.527076,63.70,502.4,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.527076,62.90,508.7,698.9,698.9,698.9,,,,,,,,
2026-03-11T02:18:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,,,,bf16,drone,,,,flashsvd15,flashsvd15,,,,,,,,,,accuracy,0.527076,136.97,233.6,655.1,655.1,655.1,,,,,,,,
2026-03-11T02:18:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,naive,einsum,,,,,,,,,,accuracy,0.464286,55.51,576.4,739.1,739.1,739.1,,,,,,,,
2026-03-11T02:18:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,,,,bf16,drone,,,,sdpa,sdpa,,,,,,,,,,accuracy,0.464286,55.51,576.5,739.1,739.1,739.1,,,,,,,,
