timestamp,model_id,task,dataset_split,seq_len,batch_size,dtype,method,qkv_mode,rank,budget,backend,stage,seed,metric_name,metric_value,notes
2026-03-11T00:27:47,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.583486,stage=no_finetune
2026-03-11T00:27:47,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.583486,stage=no_finetune sdpa_path=flash
2026-03-11T00:27:47,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.584709,stage=no_finetune
2026-03-11T00:28:17,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T00:28:17,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T00:28:17,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T00:28:53,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T00:28:53,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.521944,stage=no_finetune sdpa_path=flash
2026-03-11T00:28:53,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T00:29:19,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T00:29:19,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.660714,stage=no_finetune sdpa_path=flash
2026-03-11T00:29:19,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T00:30:25,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.530000,stage=no_finetune
2026-03-11T00:30:25,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.530000,stage=no_finetune sdpa_path=flash
2026-03-11T00:30:25,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.480000,stage=no_finetune
2026-03-11T00:35:12,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.515067,stage=no_finetune
2026-03-11T00:35:12,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.515067,stage=no_finetune sdpa_path=flash
2026-03-11T00:35:12,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.515400,stage=no_finetune
2026-03-11T00:36:07,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T00:36:07,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.490000,stage=no_finetune sdpa_path=flash
2026-03-11T00:36:07,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T00:40:56,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.472867,stage=no_finetune
2026-03-11T00:40:56,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.472867,stage=no_finetune sdpa_path=flash
2026-03-11T00:40:56,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472567,stage=no_finetune
2026-03-11T00:41:27,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.348000,stage=no_finetune
2026-03-11T00:41:27,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.348000,stage=no_finetune sdpa_path=flash
2026-03-11T00:41:27,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.345000,stage=no_finetune
2026-03-11T00:41:57,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.358000,stage=no_finetune
2026-03-11T00:41:57,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.358000,stage=no_finetune sdpa_path=flash
2026-03-11T00:41:57,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.354000,stage=no_finetune
2026-03-11T00:42:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.341667,stage=no_finetune
2026-03-11T00:42:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.341667,stage=no_finetune sdpa_path=flash
2026-03-11T00:42:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.344167,stage=no_finetune
2026-03-11T00:43:20,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.480000,stage=no_finetune
2026-03-11T00:43:20,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.480000,stage=no_finetune sdpa_path=flash
2026-03-11T00:43:20,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.500000,stage=no_finetune
2026-03-11T00:48:08,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.509933,stage=no_finetune
2026-03-11T00:48:08,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.509933,stage=no_finetune sdpa_path=flash
2026-03-11T00:48:08,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.510467,stage=no_finetune
2026-03-11T00:49:14,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.560000,stage=no_finetune
2026-03-11T00:49:14,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.560000,stage=no_finetune sdpa_path=flash
2026-03-11T00:49:14,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.530000,stage=no_finetune
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.512000,stage=no_finetune
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.512000,stage=no_finetune sdpa_path=flash
2026-03-11T00:55:47,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.510767,stage=no_finetune
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.325000,stage=no_finetune
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.325000,stage=no_finetune sdpa_path=flash
2026-03-11T00:56:29,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.327000,stage=no_finetune
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.331000,stage=no_finetune
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.331000,stage=no_finetune sdpa_path=flash
2026-03-11T00:57:09,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.332000,stage=no_finetune
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.335833,stage=no_finetune
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.335833,stage=no_finetune sdpa_path=flash
2026-03-11T00:57:53,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.339167,stage=no_finetune
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.607645,stage=no_finetune
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.607645,stage=no_finetune sdpa_path=flash
2026-03-11T01:05:19,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.607951,stage=no_finetune
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T01:05:42,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472924,stage=no_finetune
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.501567,stage=no_finetune sdpa_path=flash
2026-03-11T01:06:10,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.501567,stage=no_finetune
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T01:06:30,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:07:34,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.618960,stage=no_finetune
2026-03-11T01:07:34,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.618960,stage=no_finetune sdpa_path=flash
2026-03-11T01:07:34,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.619572,stage=no_finetune
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.465704,stage=no_finetune sdpa_path=flash
2026-03-11T01:07:58,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.465704,stage=no_finetune
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.498433,stage=no_finetune
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.498433,stage=no_finetune sdpa_path=flash
2026-03-11T01:08:25,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.495298,stage=no_finetune
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.410714,stage=no_finetune sdpa_path=flash
2026-03-11T01:08:46,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.392857,stage=no_finetune
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.621713,stage=no_finetune sdpa_path=flash
2026-03-11T01:09:51,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.621713,stage=no_finetune
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T01:10:15,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.464286,stage=no_finetune
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.464286,stage=no_finetune sdpa_path=flash
2026-03-11T01:10:52,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.410714,stage=no_finetune
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.583486,stage=no_finetune
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.583486,stage=no_finetune sdpa_path=flash
2026-03-11T01:12:10,compressed_models/modernbert/dense/boolq/pretrained_base,boolq,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.584709,stage=no_finetune
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.527076,stage=no_finetune sdpa_path=flash
2026-03-11T01:12:40,compressed_models/modernbert/dense/rte_sg/pretrained_base,rte_sg,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.527076,stage=no_finetune
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.521944,stage=no_finetune sdpa_path=flash
2026-03-11T01:13:16,compressed_models/modernbert/dense/wic/pretrained_base,wic,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.521944,stage=no_finetune
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.660714,stage=no_finetune sdpa_path=flash
2026-03-11T01:13:42,compressed_models/modernbert/dense/cb/pretrained_base,cb,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.660714,stage=no_finetune
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.530000,stage=no_finetune
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.530000,stage=no_finetune sdpa_path=flash
2026-03-11T01:14:48,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.480000,stage=no_finetune
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,naive,compress_eval,42,accuracy,0.515067,stage=no_finetune
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,sdpa,compress_eval,42,accuracy,0.515067,stage=no_finetune sdpa_path=flash
2026-03-11T01:19:34,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,svd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.515400,stage=no_finetune
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.490000,stage=no_finetune sdpa_path=flash
2026-03-11T01:20:27,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.490000,stage=no_finetune
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.472867,stage=no_finetune
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.472867,stage=no_finetune sdpa_path=flash
2026-03-11T01:25:13,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.472567,stage=no_finetune
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.348000,stage=no_finetune
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.348000,stage=no_finetune sdpa_path=flash
2026-03-11T01:25:44,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.345000,stage=no_finetune
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.358000,stage=no_finetune
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.358000,stage=no_finetune sdpa_path=flash
2026-03-11T01:26:13,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.354000,stage=no_finetune
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,naive,compress_eval,42,accuracy,0.341667,stage=no_finetune
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,sdpa,compress_eval,42,accuracy,0.341667,stage=no_finetune sdpa_path=flash
2026-03-11T01:26:45,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,fwsvd,per_head,,,flashsvd15,compress_eval,42,accuracy,0.344167,stage=no_finetune
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.480000,stage=no_finetune
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.480000,stage=no_finetune sdpa_path=flash
2026-03-11T01:27:37,answerdotai/ModernBERT-base,copa,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.500000,stage=no_finetune
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,naive,compress_eval,42,accuracy,0.509933,stage=no_finetune
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,sdpa,compress_eval,42,accuracy,0.509933,stage=no_finetune sdpa_path=flash
2026-03-11T01:32:24,answerdotai/ModernBERT-base,hans,validation,512,32,bf16,drone,per_head,,,flashsvd15,compress_eval,42,accuracy,0.510467,stage=no_finetune
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.560000,stage=no_finetune
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.560000,stage=no_finetune sdpa_path=flash
2026-03-11T01:33:28,compressed_models/modernbert/dense/mnli/pretrained_base,copa,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.530000,stage=no_finetune
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.512000,stage=no_finetune
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.512000,stage=no_finetune sdpa_path=flash
2026-03-11T01:40:01,compressed_models/modernbert/dense/mnli/pretrained_base,hans,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.510767,stage=no_finetune
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.325000,stage=no_finetune
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.325000,stage=no_finetune sdpa_path=flash
2026-03-11T01:40:42,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r1,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.327000,stage=no_finetune
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.331000,stage=no_finetune
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.331000,stage=no_finetune sdpa_path=flash
2026-03-11T01:41:21,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r2,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.332000,stage=no_finetune
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,naive,compress_eval,42,accuracy,0.335833,stage=no_finetune
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,sdpa,compress_eval,42,accuracy,0.335833,stage=no_finetune sdpa_path=flash
2026-03-11T01:42:03,compressed_models/modernbert/dense/mnli/pretrained_base,anli_r3,validation,512,32,bf16,adasvd,per_head,,0.527,flashsvd15,compress_eval,42,accuracy,0.339167,stage=no_finetune
