timestamp,model_id,task,dataset_split,dataset_size,seq_len,batch_size,dtype,method,qkv_mode,rank,budget,scope,backend,attn_mode,seed,calib_dataset,calib_split,calib_samples,calib_batches,calib_seed,calib_seq_len,calib_source,eval_target,metric_name,metric_value,latency_ms,throughput_sps,peak_mem_infer_mb,peak_mem_e2e_mb,peak_mem_mb,param_ratio,original_params,compressed_params,total_param_ratio,total_original_params,total_compressed_params,notes,git_commit
2026-03-18T10:24:14,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,boolq:validation,accuracy,0.699694,55.01,581.7,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,c67a163
2026-03-18T10:24:34,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,rte_sg:validation,accuracy,0.653430,54.96,582.3,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,c67a163
2026-03-18T10:24:53,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,wic:validation,accuracy,0.684953,54.98,582.0,776.5,776.5,776.5,1.0000,109483778,109483778,1.0000,109483778,109483778,,c67a163
2026-03-18T10:25:13,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,copa:validation,accuracy,0.680000,111.30,575.0,1328.9,1328.9,1328.9,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163
2026-03-18T10:25:28,textattack/bert-base-uncased-MNLI,cb,validation,56,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,cb:validation,accuracy,0.767857,55.05,581.3,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163
2026-03-18T10:26:49,textattack/bert-base-uncased-MNLI,hans,validation,30000,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,hans:validation,accuracy,0.558700,55.49,576.7,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163
2026-03-18T10:27:08,textattack/bert-base-uncased-MNLI,anli_r1,test_r1,1000,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,anli_r1:test_r1,accuracy,0.227000,55.45,577.1,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163
2026-03-18T10:27:25,textattack/bert-base-uncased-MNLI,anli_r2,test_r2,1000,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,anli_r2:test_r2,accuracy,0.279000,55.38,577.8,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163
2026-03-18T10:27:43,textattack/bert-base-uncased-MNLI,anli_r3,test_r3,1200,512,32,bf16,dense,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,anli_r3:test_r3,accuracy,0.290833,55.35,578.2,776.5,776.5,776.5,1.0000,109484547,109484547,1.0000,109484547,109484547,,c67a163

2026-03-18T11:00:51,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,svd,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,boolq:validation,accuracy,0.626606,77.90,410.8,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:01:11,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,svd,per_head,,,qkv+ffn,naive,sdpa,0,,,,,,,,boolq:validation,accuracy,0.626300,26.68,1199.5,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:01:38,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd,einsum,0,,,,,,,,boolq:validation,accuracy,0.626606,50.25,636.9,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:02:01,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd15,einsum,0,,,,,,,,boolq:validation,accuracy,0.625994,22.21,1440.8,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:02:28,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.641590,104.50,306.2,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:02:47,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,sdpa,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.641590,42.38,755.0,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:03:14,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.641590,45.47,703.8,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:03:35,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.641590,22.19,1442.0,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:04:03,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,drone,per_head,,,qkv+ffn,naive,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.662997,85.70,373.4,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:04:24,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,drone,per_head,,,qkv+ffn,naive,sdpa,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.663609,42.09,760.2,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:04:46,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.662385,72.09,443.9,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:05:03,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd15,einsum,0,boolq,train,512,16,0,512,boolq:train,boolq:validation,accuracy,0.662691,36.29,881.8,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:05:28,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,einsum,0,boolq,train,128,4,0,512,boolq:train,boolq:validation,accuracy,0.623242,65.68,487.2,1165.8,1165.8,1165.8,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:05:46,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,sdpa,0,boolq,train,128,4,0,512,boolq:train,boolq:validation,accuracy,0.623547,35.42,903.4,781.8,781.8,781.8,0.7609,110886912,84371712,0.7578,109483778,82968578,sdpa_path=flash,377cff6
2026-03-18T11:06:07,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd,einsum,0,boolq,train,128,4,0,512,boolq:train,boolq:validation,accuracy,0.623242,70.01,457.1,520.0,520.0,520.0,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:06:22,howey/bert-base-uncased-boolq,boolq,validation,3270,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,boolq,train,128,4,0,512,boolq:train,boolq:validation,accuracy,0.623242,20.23,1581.5,520.2,520.2,520.2,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:06:38,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,svd,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,rte_sg:validation,accuracy,0.472924,64.85,493.4,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:06:55,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,svd,per_head,,,qkv+ffn,naive,sdpa,0,,,,,,,,rte_sg:validation,accuracy,0.472924,26.61,1202.7,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:07:11,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd,einsum,0,,,,,,,,rte_sg:validation,accuracy,0.472924,66.00,484.9,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:07:25,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd15,einsum,0,,,,,,,,rte_sg:validation,accuracy,0.472924,22.12,1446.8,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:07:41,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.588448,84.23,379.9,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:07:55,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,sdpa,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.584838,26.66,1200.2,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:08:10,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.588448,71.79,445.8,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:08:24,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.588448,22.08,1449.5,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:08:43,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,drone,per_head,,,qkv+ffn,naive,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.602888,103.47,309.3,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:08:57,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,drone,per_head,,,qkv+ffn,naive,sdpa,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.606498,40.24,795.3,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:09:12,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.599278,52.92,604.7,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:09:26,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd15,einsum,0,rte_sg,train,512,16,0,512,rte_sg:train,rte_sg:validation,accuracy,0.613718,22.09,1448.8,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:09:41,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,einsum,0,rte_sg,train,128,4,0,512,rte_sg:train,rte_sg:validation,accuracy,0.483755,74.87,427.4,1167.3,1167.3,1167.3,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:09:54,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,sdpa,0,rte_sg,train,128,4,0,512,rte_sg:train,rte_sg:validation,accuracy,0.480144,27.60,1159.5,783.3,783.3,783.3,0.7609,110886912,84371712,0.7578,109483778,82968578,sdpa_path=flash,377cff6
2026-03-18T11:10:10,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd,einsum,0,rte_sg,train,128,4,0,512,rte_sg:train,rte_sg:validation,accuracy,0.483755,57.10,560.4,521.2,521.2,521.2,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:10:24,howey/bert-base-uncased-rte,rte_sg,validation,277,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,rte_sg,train,128,4,0,512,rte_sg:train,rte_sg:validation,accuracy,0.490975,20.53,1558.6,521.7,521.7,521.7,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:10:43,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,svd,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,wic:validation,accuracy,0.512539,94.30,339.3,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:10:57,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,svd,per_head,,,qkv+ffn,naive,sdpa,0,,,,,,,,wic:validation,accuracy,0.512539,26.51,1207.1,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:11:12,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd,einsum,0,,,,,,,,wic:validation,accuracy,0.512539,45.04,710.4,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:11:25,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd15,einsum,0,,,,,,,,wic:validation,accuracy,0.512539,22.07,1449.7,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:11:43,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.587774,86.53,369.8,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:11:58,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,sdpa,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.590909,42.26,757.1,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:12:14,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.587774,49.32,648.9,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:12:29,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.589342,22.08,1449.5,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:12:49,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,drone,per_head,,,qkv+ffn,naive,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.587774,90.94,351.9,1158.4,1158.4,1158.4,0.5275,84934656,44798976,0.6334,109483778,69348098,,377cff6
2026-03-18T11:13:02,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,drone,per_head,,,qkv+ffn,naive,sdpa,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.590909,26.61,1202.5,774.4,774.4,774.4,0.5275,84934656,44798976,0.6334,109483778,69348098,sdpa_path=flash,377cff6
2026-03-18T11:13:19,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.590909,45.13,709.0,510.5,510.5,510.5,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:13:33,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd15,einsum,0,wic,train,512,16,0,512,wic:train,wic:validation,accuracy,0.590909,36.26,882.6,514.3,514.3,514.3,0.5278,84934656,44826624,0.6337,109483778,69375746,,377cff6
2026-03-18T11:13:51,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,einsum,0,wic,train,128,4,0,512,wic:train,wic:validation,accuracy,0.512539,65.32,489.9,1167.3,1167.3,1167.3,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:14:04,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,adasvd,per_head,,,qkv+ffn,naive,sdpa,0,wic,train,128,4,0,512,wic:train,wic:validation,accuracy,0.510972,27.27,1173.5,783.3,783.3,783.3,0.7609,110886912,84371712,0.7578,109483778,82968578,sdpa_path=flash,377cff6
2026-03-18T11:14:20,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd,einsum,0,wic,train,128,4,0,512,wic:train,wic:validation,accuracy,0.512539,45.69,700.4,521.4,521.4,521.4,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:14:35,rycecorn/Bert-fine-tuned-WiC,wic,validation,638,512,32,bf16,adasvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,wic,train,128,4,0,512,wic:train,wic:validation,accuracy,0.514107,33.61,952.1,521.8,521.8,521.8,0.7609,110886912,84371712,0.7578,109483778,82968578,,377cff6
2026-03-18T11:14:56,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,svd,per_head,,,qkv+ffn,naive,einsum,0,,,,,,,,copa:validation,accuracy,0.520000,156.97,407.7,2007.3,2007.3,2007.3,0.5275,84934656,44798976,0.6334,109484547,69348867,,377cff6
2026-03-18T11:15:11,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,svd,per_head,,,qkv+ffn,naive,sdpa,0,,,,,,,,copa:validation,accuracy,0.520000,57.00,1122.8,1239.3,1239.3,1239.3,0.5275,84934656,44798976,0.6334,109484547,69348867,sdpa_path=flash,377cff6
2026-03-18T11:15:30,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd,einsum,0,,,,,,,,copa:validation,accuracy,0.520000,129.71,493.4,711.6,711.6,711.6,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:15:46,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,svd,per_head,,,qkv+ffn,flashsvd15,einsum,0,,,,,,,,copa:validation,accuracy,0.520000,74.28,861.6,720.0,720.0,720.0,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:16:08,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,einsum,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.580000,161.67,395.9,2007.3,2007.3,2007.3,0.5275,84934656,44798976,0.6334,109484547,69348867,,377cff6
2026-03-18T11:16:21,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,fwsvd,per_head,,,qkv+ffn,naive,sdpa,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.580000,57.21,1118.7,1239.3,1239.3,1239.3,0.5275,84934656,44798976,0.6334,109484547,69348867,sdpa_path=flash,377cff6
2026-03-18T11:16:41,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd,einsum,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.570000,134.15,477.1,711.6,711.6,711.6,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:16:55,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,fwsvd,per_head,,,qkv+ffn,flashsvd15,einsum,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.570000,45.86,1395.4,720.0,720.0,720.0,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
2026-03-18T11:17:17,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,drone,per_head,,,qkv+ffn,naive,einsum,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.560000,181.24,353.1,2007.3,2007.3,2007.3,0.5275,84934656,44798976,0.6334,109484547,69348867,,377cff6
2026-03-18T11:17:33,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,drone,per_head,,,qkv+ffn,naive,sdpa,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.540000,78.20,818.4,1239.3,1239.3,1239.3,0.5275,84934656,44798976,0.6334,109484547,69348867,sdpa_path=flash,377cff6
2026-03-18T11:17:52,textattack/bert-base-uncased-MNLI,copa,validation,200,512,32,bf16,drone,per_head,,,qkv+ffn,flashsvd,einsum,0,copa,train,512,16,0,512,copa:train,copa:validation,accuracy,0.560000,121.67,526.0,711.6,711.6,711.6,0.5278,84934656,44826624,0.6337,109484547,69376515,,377cff6
