timestamp,model_id,rank_config,git_commit,task,method,backend,sdpa_path,dtype,seq_len,batch_size,input_mode,synthetic_seed,synthetic_vocab_size,useful_flops_abs,rank_pad_flops_abs,total_flops_abs,useful_tflop_rate,rank_pad_tflop_rate,achieved_tflop_rate,rank_pad_pct,seq_pad_pct,avg_eff_tokens,arith_intensity,latency_ms,latency_ms_std,throughput_sps,throughput_sps_std,n_repeats,peak_mem_mb,mfu
2026-03-04T16:11:07,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,97.66,12.0,0.0,24.17,0.07,1324.1,3.8,3,504.5,0.0000
2026-03-04T16:11:21,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.05,0.06,1388.5,3.8,3,488.5,0.0000
2026-03-04T16:11:39,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,97.66,12.0,0.0,24.24,0.04,1320.3,2.2,3,504.5,0.0000
2026-03-04T16:11:54,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.20,0.07,1379.2,4.4,3,488.5,0.0000
2026-03-04T16:12:12,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,97.66,12.0,0.0,24.32,0.05,1315.7,2.7,3,504.5,0.0000
2026-03-04T16:12:27,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.29,0.06,1374.0,3.4,3,488.5,0.0000
2026-03-04T16:12:44,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,97.66,12.0,0.0,24.43,0.06,1309.9,3.2,3,504.5,0.0000
2026-03-04T16:12:58,textattack/bert-base-uncased-CoLA,dense,8021340,cola,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.38,0.09,1369.0,5.2,3,488.5,0.0000
2026-03-04T16:13:15,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,95.11,25.0,0.0,24.47,0.09,1307.7,4.8,3,504.5,0.0000
2026-03-04T16:13:30,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.41,0.13,1367.0,7.4,3,488.5,0.0000
2026-03-04T16:13:47,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,95.11,25.0,0.0,24.51,0.10,1305.8,5.4,3,504.5,0.0000
2026-03-04T16:14:01,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.45,0.07,1364.3,4.3,3,488.5,0.0000
2026-03-04T16:14:18,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,95.11,25.0,0.0,24.50,0.11,1306.1,5.7,3,504.5,0.0000
2026-03-04T16:14:32,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.49,0.07,1362.3,4.2,3,488.5,0.0000
2026-03-04T16:14:49,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,95.11,25.0,0.0,24.51,0.05,1305.7,2.5,3,504.5,0.0000
2026-03-04T16:15:03,textattack/bert-base-uncased-SST-2,dense,8021340,sst2,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.51,0.08,1361.1,4.5,3,488.5,0.0000
2026-03-04T16:15:20,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,89.59,53.3,0.0,24.58,0.13,1302.1,7.1,3,504.5,0.0000
2026-03-04T16:15:34,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.52,0.11,1360.4,6.6,3,488.5,0.0000
2026-03-04T16:15:51,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,89.59,53.3,0.0,24.56,0.17,1302.9,8.9,3,504.5,0.0000
2026-03-04T16:16:06,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.50,0.11,1361.5,6.4,3,488.5,0.0000
2026-03-04T16:16:25,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,89.59,53.3,0.0,24.57,0.11,1302.4,5.8,3,504.5,0.0000
2026-03-04T16:16:39,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.51,0.04,1361.3,2.3,3,488.5,0.0000
2026-03-04T16:16:55,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,89.59,53.3,0.0,24.60,0.14,1300.7,7.5,3,504.5,0.0000
2026-03-04T16:17:10,textattack/bert-base-uncased-MRPC,dense,8021340,mrpc,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.55,0.08,1358.6,4.5,3,488.5,0.0000
2026-03-04T16:17:28,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.91,31.2,0.0,24.63,0.07,1299.1,3.7,3,504.5,0.0000
2026-03-04T16:17:42,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.54,0.11,1359.4,6.3,3,488.5,0.0000
2026-03-04T16:17:59,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.91,31.2,0.0,24.65,0.10,1298.2,5.2,3,504.5,0.0000
2026-03-04T16:18:13,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.54,0.09,1359.3,5.3,3,488.5,0.0000
2026-03-04T16:18:32,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.91,31.2,0.0,24.66,0.10,1297.8,5.4,3,504.5,0.0000
2026-03-04T16:18:47,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.54,0.08,1359.3,4.8,3,488.5,0.0000
2026-03-04T16:19:04,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.91,31.2,0.0,24.66,0.11,1297.7,6.0,3,504.5,0.0000
2026-03-04T16:19:18,textattack/bert-base-uncased-QQP,dense,8021340,qqp,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.56,0.11,1358.2,6.4,3,488.5,0.0000
2026-03-04T16:19:37,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,92.38,39.0,0.0,24.66,0.07,1297.8,3.9,3,504.5,0.0000
2026-03-04T16:19:52,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.52,0.08,1360.4,4.5,3,488.5,0.0000
2026-03-04T16:20:09,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,92.38,39.0,0.0,24.66,0.13,1297.5,6.8,3,504.5,0.0000
2026-03-04T16:20:23,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.52,0.10,1360.3,5.9,3,488.5,0.0000
2026-03-04T16:20:41,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,92.38,39.0,0.0,24.68,0.11,1296.4,5.9,3,504.5,0.0000
2026-03-04T16:20:55,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.52,0.11,1360.3,6.1,3,488.5,0.0000
2026-03-04T16:21:12,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,92.38,39.0,0.0,24.63,0.12,1299.2,6.4,3,504.5,0.0000
2026-03-04T16:21:26,textattack/bert-base-uncased-MNLI,dense,8021340,mnli,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.50,0.09,1361.4,5.0,3,488.5,0.0000
2026-03-04T16:21:44,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,90.05,50.9,0.0,24.65,0.14,1298.0,7.3,3,504.5,0.0000
2026-03-04T16:21:59,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.57,0.09,1357.9,5.4,3,488.5,0.0000
2026-03-04T16:22:15,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,90.05,50.9,0.0,24.67,0.15,1297.0,7.7,3,504.5,0.0000
2026-03-04T16:22:28,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.62,0.08,1354.7,4.7,3,488.5,0.0000
2026-03-04T16:22:47,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,90.05,50.9,0.0,24.69,0.09,1295.9,4.6,3,504.5,0.0000
2026-03-04T16:23:02,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.58,0.09,1357.4,5.4,3,488.5,0.0000
2026-03-04T16:23:19,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,90.05,50.9,0.0,24.66,0.09,1297.4,4.8,3,504.5,0.0000
2026-03-04T16:23:33,textattack/bert-base-uncased-QNLI,dense,8021340,qnli,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.59,0.11,1356.3,6.1,3,488.5,0.0000
2026-03-04T16:23:51,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,86.70,68.1,0.0,24.57,0.06,1302.4,3.4,3,504.5,0.0000
2026-03-04T16:24:05,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.56,0.10,1358.1,5.6,3,488.5,0.0000
2026-03-04T16:24:20,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,86.70,68.1,0.0,24.60,0.09,1300.6,4.6,3,504.5,0.0000
2026-03-04T16:24:34,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.58,0.11,1357.4,6.3,3,488.5,0.0000
2026-03-04T16:24:51,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,86.70,68.1,0.0,24.64,0.11,1298.9,5.7,3,504.5,0.0000
2026-03-04T16:25:05,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.73,0.08,1348.8,4.7,3,488.5,0.0000
2026-03-04T16:25:21,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,86.70,68.1,0.0,24.62,0.10,1300.0,5.3,3,504.5,0.0000
2026-03-04T16:25:36,textattack/bert-base-uncased-RTE,dense,8021340,rte,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.55,0.12,1358.9,7.1,3,488.5,0.0000
2026-03-04T16:25:55,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,naive,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.93,31.1,0.0,24.60,0.15,1300.6,8.1,3,504.5,0.0000
2026-03-04T16:26:10,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,naive,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.53,0.12,1359.9,6.7,3,488.5,0.0000
2026-03-04T16:26:27,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,sdpa,flash,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.93,31.1,0.0,24.62,0.08,1299.9,4.0,3,504.5,0.0000
2026-03-04T16:26:42,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,sdpa,flash,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.53,0.08,1359.9,4.6,3,488.5,0.0000
2026-03-04T16:27:00,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,flashsvd,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.93,31.1,0.0,24.66,0.18,1297.7,9.4,3,504.5,0.0000
2026-03-04T16:27:15,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,flashsvd,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.54,0.10,1359.5,5.7,3,488.5,0.0000
2026-03-04T16:27:32,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,flashsvd15,,bf16,512,32,real,,,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,93.93,31.1,0.0,24.62,0.11,1299.6,5.7,3,504.5,0.0000
2026-03-04T16:27:47,textattack/bert-base-uncased-STS-B,dense,8021340,stsb,dense,flashsvd15,,bf16,512,32,synthetic,42,30522,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.00,0.00,512.0,0.0,23.52,0.13,1360.7,7.2,3,488.5,0.0000
2026-03-04T16:32:41,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.827,3.956,29.784,13.28,97.66,12.0,159.9,64.73,0.15,494.4,1.1,3,1005.2,0.0406
2026-03-04T16:33:00,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.704,5.010,37.714,13.28,0.00,512.0,159.9,51.12,0.07,626.0,0.8,3,989.2,0.0515
2026-03-04T16:33:17,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.905,9.789,73.694,13.28,97.66,12.0,159.9,26.16,0.11,1223.2,5.1,3,621.2,0.1005
2026-03-04T16:33:33,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.362,10.165,76.527,13.28,0.00,512.0,159.9,25.19,0.05,1270.2,2.3,3,605.2,0.1044
2026-03-04T16:33:54,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,38.200,5.851,44.052,13.28,97.66,12.0,159.9,43.76,0.07,731.2,1.2,3,357.4,0.0601
2026-03-04T16:34:12,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.791,5.789,43.580,13.28,0.00,512.0,159.9,44.24,0.06,723.4,1.0,3,341.4,0.0595
2026-03-04T16:34:29,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.034,11.494,86.528,13.28,97.66,12.0,159.9,22.28,0.02,1436.2,1.3,3,363.6,0.1180
2026-03-04T16:34:45,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,svd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,74.010,11.337,85.346,13.28,0.00,512.0,159.9,22.59,0.03,1416.6,1.8,3,342.8,0.1164
2026-03-04T16:35:08,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.842,3.958,29.801,13.28,97.66,12.0,159.9,64.69,0.01,494.6,0.1,3,1005.2,0.0407
2026-03-04T16:35:28,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.681,5.006,37.687,13.28,0.00,512.0,159.9,51.16,0.07,625.5,0.9,3,989.2,0.0514
2026-03-04T16:35:45,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.593,9.741,73.334,13.28,97.66,12.0,159.9,26.29,0.09,1217.2,4.0,3,621.2,0.1000
2026-03-04T16:36:01,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,66.184,10.138,76.322,13.28,0.00,512.0,159.9,25.26,0.02,1266.8,1.2,3,605.2,0.1041
2026-03-04T16:36:22,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.902,5.806,43.708,13.28,97.66,12.0,159.9,44.11,0.04,725.5,0.6,3,357.4,0.0596
2026-03-04T16:36:41,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.562,5.754,43.315,13.28,0.00,512.0,159.9,44.51,0.07,719.0,1.2,3,341.4,0.0591
2026-03-04T16:36:57,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,75.180,11.516,86.696,13.28,97.66,12.0,159.9,22.24,0.11,1439.0,6.9,3,363.6,0.1183
2026-03-04T16:37:14,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,fwsvd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,73.943,11.327,85.270,13.28,0.00,512.0,159.9,22.61,0.01,1415.3,0.7,3,342.8,0.1163
2026-03-04T16:37:37,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.789,3.950,29.739,13.28,97.66,12.0,159.9,64.83,0.13,493.6,1.0,3,1005.2,0.0406
2026-03-04T16:37:57,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,naive,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,32.682,5.006,37.689,13.28,0.00,512.0,159.9,51.15,0.07,625.6,0.8,3,989.2,0.0514
2026-03-04T16:38:14,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,sdpa,flash,bf16,512,32,real,,,1.6718,0.2561,1.9279,63.461,9.721,73.181,13.28,97.66,12.0,159.9,26.34,0.11,1214.7,4.9,3,621.2,0.0998
2026-03-04T16:38:30,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,sdpa,flash,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,65.969,10.105,76.074,13.28,0.00,512.0,159.9,25.34,0.01,1262.7,0.7,3,605.2,0.1038
2026-03-04T16:38:51,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,flashsvd,,bf16,512,32,real,,,1.6718,0.2561,1.9279,37.944,5.812,43.757,13.28,97.66,12.0,159.9,44.06,0.05,726.3,0.9,3,357.4,0.0597
2026-03-04T16:39:09,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,flashsvd,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,37.538,5.750,43.287,13.28,0.00,512.0,159.9,44.54,0.05,718.5,0.8,3,341.4,0.0591
2026-03-04T16:39:26,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,flashsvd15,,bf16,512,32,real,,,1.6718,0.2561,1.9279,74.802,11.458,86.260,13.28,97.66,12.0,159.9,22.35,0.02,1431.8,1.5,3,363.6,0.1177
2026-03-04T16:39:42,textattack/bert-base-uncased-CoLA,ra48_rf256_rw208_per_head,192d147,cola,drone,flashsvd15,,bf16,512,32,synthetic,42,30522,1.6718,0.2561,1.9279,73.856,11.313,85.169,13.28,0.00,512.0,159.9,22.64,0.04,1413.7,2.6,3,342.8,0.1162
2026-03-04T16:40:06,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,naive,,bf16,512,32,real,,,1.8780,0.0744,1.9524,28.680,1.136,29.816,3.81,97.66,12.0,161.5,65.48,0.14,488.7,1.1,3,1015.1,0.0407
2026-03-04T16:40:26,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,naive,,bf16,512,32,synthetic,42,30522,1.8780,0.0744,1.9524,36.417,1.442,37.859,3.81,0.00,512.0,161.5,51.57,0.08,620.5,0.9,3,997.6,0.0516
2026-03-04T16:40:43,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,sdpa,flash,bf16,512,32,real,,,1.8780,0.0744,1.9524,69.007,2.732,71.739,3.81,97.66,12.0,161.5,27.22,0.07,1175.8,3.2,3,631.1,0.0979
2026-03-04T16:41:00,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,sdpa,flash,bf16,512,32,synthetic,42,30522,1.8780,0.0744,1.9524,71.649,2.837,74.486,3.81,0.00,512.0,161.5,26.21,0.05,1220.8,2.2,3,613.6,0.1016
2026-03-04T16:41:21,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,flashsvd,,bf16,512,32,real,,,1.8780,0.0744,1.9524,42.459,1.681,44.141,3.81,97.66,12.0,161.5,44.23,0.05,723.5,0.8,3,368.3,0.0602
2026-03-04T16:41:40,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,flashsvd,,bf16,512,32,synthetic,42,30522,1.8780,0.0744,1.9524,42.378,1.678,44.056,3.81,0.00,512.0,161.5,44.32,0.03,722.1,0.5,3,351.8,0.0601
2026-03-04T16:41:57,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,flashsvd15,,bf16,512,32,real,,,1.8780,0.0744,1.9524,93.975,3.721,97.696,3.81,97.66,12.0,161.5,19.98,0.09,1601.3,6.9,3,368.4,0.1333
2026-03-04T16:42:13,textattack/bert-base-uncased-CoLA,b0.527_per_head,192d147,cola,adasvd,flashsvd15,,bf16,512,32,synthetic,42,30522,1.8780,0.0744,1.9524,90.928,3.601,94.529,3.81,0.00,512.0,161.5,20.65,0.05,1549.3,3.8,3,350.9,0.1290
2026-03-04T16:42:37,textattack/bert-base-uncased-SST-2,ra48_rf256_rw208_per_head,192d147,sst2,svd,naive,,bf16,512,32,real,,,1.6718,0.2561,1.9279,25.800,3.952,29.752,13.28,95.11,25.0,159.9,64.80,0.16,493.8,1.2,3,1005.2,0.0406
